gesture_name,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Thumbs Up,0.0,0.0,0.0,0.1444159976272177,-0.24443906420067144,-0.019699142092919324,0.12744776119556664,-0.4979432971148033,0.013160878363489089,0.1592586673898943,-0.7221073146955163,-0.04764018087384318,0.18473582249033493,-0.976087468488324,-0.11456845005879583,0.21092969174632295,-0.4073263754449537,-0.04669729333180232,0.12278678768242564,-0.23354070469088192,-0.0959614909698304,0.057022880981471374,-0.24676496395567415,-0.0011175975085383108,0.09361717458937296,-0.33401263515039886,-0.08486195721739459,0.022806879127915406,-0.4055818118786567,-0.04674903372557697,0.0439804630471998,-0.33017859823521595,-0.04861110275188878,0.009839879305307947,-0.32773357668431663,-0.01660331349608729,0.0034529890657666817,-0.28445684351886497,-0.076372719282878,-0.07979283476537621,-0.4377030098989957,0.035391398642684806,-0.0184827546195197,-0.2996977904424026,-0.05155622603256868,-0.01745225926737593,-0.2556689207566181,-0.06584497081492431,0.0011672828760464727,-0.2905496313565146,-0.1088254212342316,-0.17276574428505437,-0.3653225730377214,-0.0030899824348946774,-0.10245739710390095,-0.2744299666525573,-0.0824053352806903,-0.08417500892836043,-0.24405620220283428,-0.07279550678195938,-0.09639676984434212,-0.29337993791901334,-0.06355258398768014
Thumbs Up,0.0,0.0,0.0,0.10588709596494403,-0.28461525682718386,-0.032825585678669306,0.15735033806128157,-0.518809172648345,-0.10703813781867327,0.10937812844009158,-0.76292613901927,-0.11478743431550781,0.11465866449795578,-0.9838186310230876,-0.13767458700647367,0.1242188778835937,-0.428343110432899,-0.13018199966861715,0.09089789348008802,-0.32692483324950233,-0.0840832313113218,0.025642972347571995,-0.25609002221228777,-0.10658370600146937,0.06895236546016947,-0.37134961224709173,-0.19654921224629757,-0.053740884865599005,-0.48065103743332693,-0.0758497226747022,0.02117984688825893,-0.3524329011080293,-0.06726279274551938,-0.04905245462916017,-0.2693080785041361,-0.09157113541470412,-0.07196690224415106,-0.3067249785274129,-0.09077456928673705,-0.05509187787886511,-0.4616386539118612,-0.010357711183986396,-0.09354998509474345,-0.3161572906229731,-0.09507401387233459,-0.09046708230307489,-0.29693031066837244,-0.14165740978517113,-0.008098788475272858,-0.360199609302081,-0.08254061003279889,-0.2231613468590909,-0.3407713732962078,-0.03978407862525663,-0.16579771820898387,-0.3507883860282153,-0.0784599372826049,-0.11710433460901924,-0.3122090313738519,-0.10445948556899759,-0.1444281061451107,-0.3449322070959171,-0.08971539185116013
Thumbs Up,0.0,0.0,0.0,0.19733721776801713,-0.2025106931492206,-0.0238830831250981,0.2148547615455243,-0.5033006173364537,-0.08925169102895758,0.16802973225462878,-0.707725189412966,-0.12047694193901518,0.16915295002976452,-0.9776835509859859,-0.12458793532144652,0.14155264727814723,-0.3639318139133707,-0.05692382996518705,0.11239665595203542,-0.28884374083799663,-0.0818116485325506,0.15060742282247777,-0.2221189754809651,-0.03976818914344458,0.1124526243588106,-0.26983618997994857,-0.09921183756058426,0.09386865267792413,-0.3622829683473822,-0.07249595240534348,0.030868012393689442,-0.25831112947219215,-0.06181530117907097,0.061446214077525256,-0.28320108132130517,-0.08217852158562887,0.018545536649870475,-0.27489564115118065,-0.07313723446444083,-0.11001581911077984,-0.350763317768955,-0.05247286840505971,-0.07346024414277899,-0.3422205627783336,-0.1005583412815546,-0.03190270301254753,-0.26846031633937445,-0.06385327105073368,0.03177508402561013,-0.27590607894811575,-0.10344549303392397,-0.13039193503999397,-0.27498394707436613,-0.05640802615852153,-0.12634561096216285,-0.21536253241628875,-0.05598282799241975,-0.13922066201000025,-0.23127244568068958,-0.08688000309806164,-0.0968698991094438,-0.20207699160415593,-0.14237394194697917
Thumbs Up,0.0,0.0,0.0,0.11592820423122373,-0.3443155461028903,-0.030402371690014314,0.1899075311260481,-0.5633309760853643,-0.05323923181596539,0.18094525357883046,-0.748248404232303,-0.050603752585754905,0.18701082299646365,-0.9773716388844805,-0.09885156339911966,0.19116745088767573,-0.4259480946215451,0.02632812272603652,0.12071527976614758,-0.31379939375955435,-0.048410377575829,0.06157176907027588,-0.32562579394063146,-0.04268147541517833,0.07011434865703838,-0.3888100655137176,-0.04812495272874764,0.05870414397116015,-0.5066835787968037,0.01740353769799449,-0.011712816168106256,-0.3600212751156517,-0.1187258380108073,0.03400755660278597,-0.35244883839766256,-0.035928261534287416,-0.019972109298382574,-0.3836770077970909,-0.11830926937703982,-0.057674108630886775,-0.47380312031137006,-0.03214944813425364,-0.08247265185164011,-0.35210934422882745,-0.09099405103490102,-0.03770320296360626,-0.3999949457702631,-0.09638312677641274,0.04234365716040897,-0.3582816280116932,-0.09527342509656538,-0.16584461795836075,-0.46427130151533214,-0.009591244347753101,-0.060505851806031304,-0.3375046408968757,-0.040549961148800086,-0.09645223530293982,-0.2888988458695886,-0.05775757750231152,-0.0888692689851453,-0.3506324225787052,-0.10750207967767701
Thumbs Up,0.0,0.0,0.0,0.09520170993630936,-0.2348415900561589,-0.09032572396332278,0.1374840616262927,-0.5298245609383387,-0.12257270411803019,0.1586177615537933,-0.7276414257806001,-0.11886846854971496,0.14758780895740062,-0.9840183781233015,-0.09962765761946331,0.1744092066538224,-0.42725782363727655,-0.04879215120607683,0.08221411756816724,-0.2642868316349076,-0.11781740713447816,0.112275815983177,-0.2905978351861537,-0.13233023849595518,0.06227047641440549,-0.3225107765289701,-0.1183402107792109,0.041761873473225825,-0.4318931653817739,-0.11842336198965149,0.00823052505496154,-0.30318672930628754,-0.12244921289756594,0.023106157996166516,-0.2770853692231748,-0.10846991399444118,-0.06358676167679313,-0.32457478885581026,-0.09963411779946615,-0.087619346432219,-0.41473887618572763,-0.0918264472246667,-0.040109959186523055,-0.28125728819029583,-0.10926184461921161,-0.03805719863858879,-0.30111430437731346,-0.12964584233099713,-0.04372221583592078,-0.311294408775611,-0.12236175702322065,-0.20736355487056649,-0.3808866458746089,-0.05915507890357993,-0.11723447356486072,-0.29159507943147905,-0.11810263467374643,-0.09182288698143334,-0.27722805860939503,-0.10314224652502207,-0.03993836998718549,-0.3090492292434632,-0.14704404629745893
Thumbs Up,0.0,0.0,0.0,0.17149932808677637,-0.2573576802552412,-0.03084967361796348,0.13216252853412547,-0.5432235684155677,-0.10015036597310967,0.1422746842473725,-0.7440151613526749,-0.1206557233949987,0.1557037315469719,-0.9815633668474597,-0.1108589412065059,0.16319398285221506,-0.4117754345749203,-0.03057527224917242,0.15679462622430723,-0.36200825139565856,-0.06344897941631865,0.15892134419735074,-0.3086239950411874,-0.09948710913978794,0.06412034746159363,-0.3117259738578279,-0.16594048709542786,0.029371674265102767,-0.444406658186313,-0.04818661867613893,0.029697202355110263,-0.2979205609535161,-0.12370016010760566,0.00014670326238509725,-0.29131221106738037,-0.12031100094371455,-0.0477154336228912,-0.3858522492350281,-0.10957673613233156,-0.06876590735580598,-0.4257658977953678,-0.03950141221190377,-0.10854333255391106,-0.28593404599845496,-0.08886467558666304,-0.05852384159158347,-0.29298032606768637,-0.0617656215063219,-0.0502717903044237,-0.317793471259254,-0.09003763641253905,-0.1775244225160309,-0.39546180153791266,-0.018841771668182832,-0.14586456137069734,-0.22839502208473186,-0.06395866280620223,-0.08879977735908802,-0.2793517831604825,-0.10813277821597238,-0.10433817766102327,-0.2846110499024877,-0.10322042990327834
Thumbs Up,0.0,0.0,0.0,0.1251619261791897,-0.28583663552980204,-0.046746298085062685,0.12226008074651155,-0.5211495319691803,-0.1179364115392788,0.2311456409341062,-0.7786083263453867,-0.17473009133356432,0.12344958757917844,-0.9799783364529094,-0.15621350584862823,0.15351809026645696,-0.3762836938717913,-0.1216882465456903,0.1411308570638729,-0.33073567521920244,-0.12949597090227405,0.07695701572990366,-0.28495374703217496,-0.14218314475711477,0.10199534442782549,-0.3310470823673693,-0.13959251926374178,0.04514655942287145,-0.47512075932570025,-0.06435836818269364,0.002302254273119162,-0.3632723868580125,-0.09071036966262123,-0.03013852564792797,-0.31652082151770067,-0.12244214711102719,-0.014319557992172095,-0.34277314551073945,-0.13897967130782196,-0.00033388810172789023,-0.34585304374061654,-0.06078142005962349,-0.05031922194976103,-0.33143297854427306,-0.1112882764021924,-0.03964276138592071,-0.3365033460620988,-0.15198633809058715,-0.03453904065162913,-0.3514514896726396,-0.10048280743416421,-0.17607235377407407,-0.3778446935978239,-0.07616568878624114,-0.12446611580719111,-0.28069290611165837,-0.11649900864683352,-0.0476168850982288,-0.2947800468372247,-0.15118960033335513,-0.04042888277316704,-0.3048535851973644,-0.09911412278420605
Thumbs Up,0.0,0.0,0.0,0.21622676074577826,-0.24050863787370372,-0.0043287395062138675,0.19162968797902924,-0.5134442857074946,-0.018843441296837266,0.1664409425304783,-0.7432188089099534,-0.017022870748323145,0.15787673472891664,-0.979445873005429,-0.1255417001795355,0.21181202449101946,-0.41093829175879104,0.03392568334995459,0.12544857491349978,-0.36130916720991113,-0.028081607544314793,0.13287898953011618,-0.26807786656283605,-0.1568990523683061,0.10664328808672137,-0.3652980326078429,-0.09976719883900159,0.10579395486359652,-0.4116508298386513,-0.01785872300062066,0.03938547949562268,-0.32828304424752575,-0.01980810108745968,0.036679159201140205,-0.26849940573574244,-0.12312030373277696,0.005328602191899561,-0.32239612068274337,-0.12487676013014892,-0.0514152474927846,-0.3748531004363535,-0.008158113474969501,-0.007322130714658422,-0.3126423765074574,-0.022494841605203215,0.019740841260973516,-0.28423635975975703,-0.10999473495478206,0.030300393181550877,-0.38806227410136784,-0.1379892055932336,-0.1602663857995601,-0.3702908204468025,-0.017591188657247063,-0.13782763305567222,-0.3339054932574955,-0.12416621968762495,-0.06011274895544467,-0.2759614708055646,-0.13932526076529025,-0.021523004289997417,-0.3571723649578491,-0.10843603072406123
Thumbs Up,0.0,0.0,0.0,0.12106724593013354,-0.3242308233142873,0.004767166236806766,0.11431586457613238,-0.5620042035648172,-0.04087039661768143,0.10070253655564756,-0.8080277427695324,-0.04312196834053356,0.1686472717494766,-0.9807468380257417,-0.0984567795226313,0.1326272947868745,-0.41601048382701955,0.003116933680754524,0.09398916492731092,-0.2994404162304933,-0.03393875512625348,0.0919646233951734,-0.2953713661580586,-0.09857257068771492,0.06791379537869438,-0.3342257037309891,-0.07410297374222173,0.02511525657891094,-0.4358537011235598,0.02067436586642958,-0.007581763375873446,-0.33186768038888415,-0.02117204606631207,-0.0069565646287118475,-0.3212184626500004,-0.06464972604813096,-0.04367734471369522,-0.37543869514851025,-0.11821894223633996,-0.12994437750460847,-0.46333774346014867,-0.05829296945261814,-0.1173338433265599,-0.3149052580707148,-0.0481235401698419,-0.03179894517737692,-0.3035019895496694,-0.07488177331447284,-0.0020498166036002374,-0.3327105007747879,-0.07735515219141505,-0.2318667767694993,-0.4210185248558308,0.005665977944563351,-0.1304990539186317,-0.3248301302047626,-0.1036596867451948,-0.11247757082055751,-0.27120899722052194,-0.12002595159555071,-0.06440946676642882,-0.3389112726960215,-0.08037835363912063
Thumbs Up,0.0,0.0,0.0,0.08660279432713522,-0.22090051211284853,-0.133982888206007,0.10566827509325294,-0.4649123417472109,-0.14759825466195,0.10014445146720982,-0.7162607899387032,-0.23562833628342034,0.06882614764736528,-0.9867058571702556,-0.1472226641041873,0.07398959341738186,-0.37086656289016495,-0.1299321912499108,0.09190746242490568,-0.2556414668220794,-0.14361210269397223,0.03859934920390198,-0.21414295613456746,-0.09892226009154209,-0.02291518284157247,-0.32775643063546167,-0.17705576133005738,-0.0387370028836016,-0.4579683116827091,-0.09457924052631524,-0.00799722823764249,-0.306112908579358,-0.15221463742753616,-0.08986044112994776,-0.26892414295025907,-0.14074878882293546,-0.10935240027803357,-0.23778132131455545,-0.17745693156558123,-0.13830753981519828,-0.4433172165942539,-0.08636395334468368,-0.11311245162233015,-0.29825416110286135,-0.15802974746325457,-0.09212768211315615,-0.30062920170982305,-0.14977914668729578,-0.046561398777741486,-0.4122909558761079,-0.20686114049056437,-0.25137513571302916,-0.34841008079227614,-0.12025855117981007,-0.21181881125073146,-0.29560153345755885,-0.1072789544943328,-0.13592834564927936,-0.23311130101610766,-0.19761188778438657,-0.1289916650538598,-0.2815256076084183,-0.18846491996656492
Thumbs Up,0.0,0.0,0.0,0.10211152884915492,-0.2816489299852115,-0.0752191416380764,0.11391194968043473,-0.47847596562562483,-0.11898065804958353,0.10547194994828579,-0.7344755593107039,-0.1274063464181488,0.10851660239443847,-0.9786407220655484,-0.17460379182534783,0.20466785403804075,-0.34406727021471833,-0.047949658538851914,0.11367399429126174,-0.26385529936434016,-0.11212473785361994,0.10686846346966498,-0.2728138401065145,-0.13366749274786782,-0.013620571098112709,-0.3041459151873501,-0.08259922405376724,0.0647148122126705,-0.49779350586435656,-0.019170335134345726,0.014503487580803548,-0.2956765898437162,-0.06825027896325266,-0.004851306867610351,-0.22453087019645518,-0.11737248391989012,-0.037316614402474656,-0.30803175626495743,-0.1342378621079625,-0.0762657851134301,-0.3530232416762658,-0.05826455899815569,-0.03393574844654718,-0.2682922902743455,-0.15805240334708423,-0.040774925228846064,-0.28286362976571666,-0.0994331769727436,-0.018900209971039493,-0.29162805766019084,-0.09181749573288936,-0.17901456307754404,-0.3171723952799623,-0.06086095932541097,-0.10724365715055505,-0.2905380442411929,-0.07109360028781618,-0.1040333371601642,-0.26359024825218547,-0.042592576035389317,-0.11946847610955118,-0.28461065775870925,-0.13557845598996462
Thumbs Up,0.0,0.0,0.0,0.2591361956628614,-0.31710303023658964,-0.07831995194845813,0.271162793629711,-0.5086611007997173,-0.09633609478675743,0.23196144020476483,-0.7575537567125691,-0.1217739109097454,0.22543781187763517,-0.9646074015930183,-0.13678579519741624,0.22148208168306005,-0.4591055736186388,-0.09962503371108412,0.23926826850987654,-0.28380979094404074,-0.09143471585047988,0.17697058807209054,-0.21806852283275138,-0.11504085063863569,0.15102491381222435,-0.3430001743889917,-0.17677540063936772,0.15098610600592174,-0.4226676213214086,-0.09266011683537594,0.14952794797564462,-0.3444474411181698,-0.06700968242701306,0.054967509702099834,-0.24876444080871785,-0.12899195325277965,0.03545759682683982,-0.3079513285661413,-0.14598102496757978,-0.0033279998293607414,-0.35565332392251603,-0.08156264455942087,-0.02054422853982218,-0.30272017854958605,-0.09042159162928368,0.051101047864767615,-0.29883694535734695,-0.10668840338111167,0.0403678391438243,-0.30046662777814914,-0.13309000648032596,-0.11249929121297234,-0.33156947697431105,-0.0659840560299603,-0.06824297115872356,-0.24981272973883892,-0.07365956512521371,-0.052578497516518705,-0.2932409069880066,-0.12001032597454335,-0.026704555729224675,-0.25351259709354595,-0.12549430588093322
